L_http,L_https,L_numHyphens,L_numParams,L_numSubDomains,L_paramLen,L_pathLen,M_app,M_hasFBUrl,M_hasFBappURL,M_hasFBeventURL,M_hasLink,M_hasMessage,M_hasPicture,M_hasStory,M_length_of_link,M_postType,T_!,T_!!,T_:(,T_:),T_?,T_??,T_avgSentLen,T_avgWordLen,T_engDictWords,T_hashtagsPerWord,T_numChars,T_numHashtags,T_numSentences,T_numUrls,T_numWords,T_textRepFactor,T_upperCaseChars,T_urlsPerWord,U_category,U_gender,U_hasUsername,U_isPage,U_lenName,U_lenUsername,U_locale,U_pageLikes,U_wordsInName,Z_CLASS
1,0,1,7,3,14.5714285714,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,17,1,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,14,1,0,4,Spam
1,0,6,0,3,0,5,web,0,0,0,1,1,1,0,77,1,0,0,0,0,0,0,93.5,4.7272727273,27,0,156,0,2,1,33,1.064516129,4,0.0303030303,1,0,1,1,23,12,0,193,4,Spam
0,1,0,5,3,16.4,1,mobile,1,0,0,1,1,1,0,102,4,0,0,0,0,1,0,893,5.984375,88,0,727,0,1,1,128,1.1962616822,56,0.0078125,0,2,1,0,32,18,1,0,3,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,16,0,0,2,Spam
0,0,0,0,0,0,0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,32,5,8,0,55,0,2,0,11,1,4,0,0,1,1,0,17,21,1,0,3,Spam
0,1,1,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,21,23,1,0,2,Spam
1,0,0,0,2,0,3,thirdparty,0,0,0,1,1,1,0,45,1,0,0,0,0,1,0,65.5,5.0454545455,36,0,222,0,4,1,44,1.1282051282,13,0.0227272727,0,0,1,1,11,12,0,102,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,26,25,1,0,3,Spam
0,1,0,2,3,28.5,2,thirdparty,0,1,0,1,0,1,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,10,3,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,11,6,1,0,3,Spam
0,1,0,2,3,28.5,2,thirdparty,0,1,0,1,0,1,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,10,11,1,0,2,Spam
1,0,2,0,3,0,1,web,0,0,0,1,1,0,0,37,1,0,0,0,0,0,0,154,8.1176470588,12,0.1176470588,138,2,1,2,17,1,4,0.1176470588,0,1,1,0,13,11,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,62,4.7727272727,19,0,105,0,2,0,22,1,4,0,0,1,1,0,9,6,3,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,77,0,1,1,10,14,0,2,2,Spam
0,1,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,9,32,0,0,Spam
1,0,0,3,3,10.3333333333,1,web,0,0,0,1,0,1,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,15,11,1,0,3,Spam
0,1,2,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,14,1,0,2,Spam
0,1,0,0,3,0,3,mobile,1,0,0,1,0,1,1,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,11,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,28,4.8,7,0,48,0,2,0,10,1,3,0,0,1,1,0,11,13,3,0,2,Spam
1,0,0,7,3,14.5714285714,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,10,1,0,2,Spam
0,1,0,2,3,28.5,2,thirdparty,0,1,0,1,0,1,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,16,18,1,0,2,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,10,14,3,0,2,Spam
1,0,0,7,3,14.5714285714,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,19,1,0,2,Spam
1,0,0,1,3,98,4,web,0,0,0,1,0,1,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,15,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,43,5,22,0,110,0,3,0,22,1.0476190476,3,0,0,0,1,1,12,13,0,43881,2,Spam
0,1,0,3,3,13.3333333333,2,thirdparty,0,1,0,1,0,1,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,18,12,0,0,3,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,18,0,0,417,4,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,161,0,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,24,15,1,0,3,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,148,0,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,9,3,0,2,Spam
1,0,0,0,3,0,1,web,0,0,0,1,1,1,0,39,1,1,0,0,0,1,0,117.4545454545,5.1421856639,715,0.0011750881,4307,1,44,1,851,1.6918489066,2176,0.0011750881,3,0,1,1,26,23,0,22491,4,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,16,16,1,0,2,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,12,12,3,0,2,Spam
0,1,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,16,16,1,0,2,Spam
1,0,7,0,3,0,4,contentsharing,0,0,0,1,1,1,0,77,1,1,1,0,0,0,0,39,4.2666666667,10,0,64,0,2,1,15,1,6,0.0666666667,0,1,1,0,12,12,1,0,2,Spam
1,0,0,0,2,0,2,thirdparty,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,304.4444444444,5.7475490196,283,0,2335,0,9,1,408,3.1875,395,0.0024509804,2,0,0,1,6,0,0,0,1,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,13,14,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,8,10,1,0,2,Spam
0,1,0,2,3,29.5,2,thirdparty,0,1,0,1,0,1,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,13,1,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,12,1,0,2,Spam
0,1,0,3,3,24,1,contentsharing,1,0,0,1,0,1,1,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,22,20,4,0,3,Spam
0,1,1,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,16,0,0,2,Spam
1,0,0,3,3,23,1,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,13,13,1,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,11,1,0,2,Spam
1,0,0,0,2,0,1,contentsharing,0,0,0,1,0,1,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,21,21,21,0,4,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,12,3,0,2,Spam
0,1,0,2,3,26,2,thirdparty,0,1,0,1,0,1,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,13,0,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,38,4.3181818182,19,0,95,0,3,0,22,1,9,0,0,1,1,0,8,7,1,0,2,Spam
1,0,0,0,2,0,1,thirdparty,0,0,0,1,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,10,15,1,0,2,Spam
1,0,0,0,3,0,3,web,0,0,0,1,1,1,0,111,1,0,0,0,0,0,0,140,5.1304347826,16,0,118,0,1,1,23,1.0952380952,12,0.0434782609,1,0,1,1,19,12,0,50,3,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,138,3.9642857143,24,0,111,0,1,0,28,1.0769230769,8,0,0,1,1,0,10,10,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,41.6666666667,4.5217391304,18,0,104,0,3,0,23,1,16,0,83,0,1,1,11,17,0,1133,1,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,14,3,0,2,Spam
0,1,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,11,3,0,2,Spam
0,1,0,2,3,25,2,thirdparty,0,1,0,1,0,1,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,143,3.9655172414,26,0,115,0,1,0,29,1.0357142857,4,0,0,1,1,0,11,13,1,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,8,3,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,19.25,4.7857142857,9,0,67,0,4,0,14,1,13,0,0,2,1,0,20,13,3,0,3,Spam
0,1,3,0,3,0,4,contentsharing,1,0,0,1,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,14,7,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,16.1428571429,3.5555555556,11,0,87,0,7,0,27,2.0769230769,20,0,0,0,0,0,12,0,0,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,17,1,0,2,Spam
0,1,0,3,3,12.3333333333,2,thirdparty,0,1,0,1,0,1,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,22,14,4,0,3,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,173,4.2727272727,30,0,141,0,1,0,33,1.03125,3,0,0,1,1,0,15,15,1,0,2,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,5,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,15,1,0,2,Spam
0,1,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,17,1,0,2,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,403,0,Spam
1,0,4,0,2,0,2,web,0,0,0,1,1,1,0,54,1,1,0,0,0,1,0,106.2,4.8172043011,75,0,440,0,5,2,93,1.2916666667,13,0.0215053763,33,0,1,1,11,10,0,1232043,2,Spam
0,1,0,0,3,0,3,contentsharing,1,0,0,1,1,1,0,59,1,0,0,0,0,0,0,3,3,0,0,3,0,1,1,1,1,1,1,0,1,1,0,19,26,1,0,2,Spam
0,1,1,3,3,12,2,thirdparty,0,1,0,1,0,1,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,7,4,0,2,Spam
1,0,24,0,3,0,3,web,0,0,0,1,1,1,0,128,1,1,0,0,0,0,0,97,8.5483870968,24,0,263,0,3,2,31,1.0689655172,6,0.064516129,88,0,1,1,19,17,0,4860,3,Spam
1,0,4,0,2,0,1,web,0,0,0,1,1,1,0,34,1,0,0,0,0,0,0,92,7.4545454545,4,0.2727272727,82,3,1,2,11,1,8,0.1818181818,0,2,1,0,21,10,1,0,3,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,14,16,3,0,2,Spam
1,0,1,0,4,0,4,web,0,0,0,1,1,1,0,41,1,1,0,0,0,0,0,43,5.0909090909,16,0.0909090909,110,2,3,1,22,1.1578947368,34,0.0454545455,31,0,1,1,14,12,0,363021,3,Spam
1,0,8,0,3,0,6,web,0,0,0,1,1,1,0,105,1,0,0,0,0,0,0,207.0769230769,5.4394299287,335,0,2279,0,13,1,421,1.5708955224,127,0.0023752969,3,0,1,1,14,13,0,5648,2,Spam
0,1,1,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,3,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,10,14,1,0,2,Spam
1,0,2,6,3,17.1666666667,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,15,18,1,0,2,Spam
1,0,1,6,3,17.1666666667,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,13,3,0,3,Spam
1,0,0,0,3,0,1,web,0,0,0,1,1,1,0,36,1,0,0,0,0,0,0,36,36,0,0,36,0,1,2,1,1,0,2,0,1,1,0,13,21,3,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,192,4.3611111111,14,0,151,0,1,0,36,1.0285714286,144,0,0,1,1,0,18,16,1,0,3,Spam
0,1,3,0,3,0,4,contentsharing,1,0,0,1,0,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,19,17,3,0,3,Spam
1,0,0,4,3,16.25,1,mobile,1,0,0,1,1,1,1,102,4,1,0,0,0,0,0,24,5.25,3,0,21,0,1,1,4,1,1,0.25,0,1,1,0,12,20,1,0,2,Spam
0,1,12,0,3,0,4,contentsharing,1,0,0,1,0,1,0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,56,0,1,1,39,35,0,649,6,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,15.8,4.6,12,0,69,0,5,0,15,1,11,0,0,1,1,0,15,15,1,0,2,Spam
1,0,9,0,3,0,3,web,0,0,0,1,1,1,0,77,1,0,0,0,0,0,0,80,5.2307692308,33,0,204,0,3,1,39,1.21875,9,0.0256410256,31,0,1,1,18,9,0,339856,3,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,9,9,3,0,2,Spam
1,0,9,1,3,12,3,thirdparty,0,0,0,1,1,1,0,106,1,0,0,0,0,0,0,767,7.8275862069,22,0.5862068966,669,51,1,1,87,1.0481927711,150,0.0114942529,0,1,1,0,16,15,1,0,2,Spam
1,0,0,1,2,6,1,web,0,0,0,1,0,1,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,7,3,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,10,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,46.3333333333,5.2173913043,16,0,115,0,3,0,23,1.0454545455,5,0,0,1,1,0,13,13,3,0,2,Spam
1,0,9,1,3,12,3,thirdparty,0,0,0,1,1,1,0,110,1,0,0,0,0,0,0,767,7.8275862069,22,0.5862068966,669,51,1,1,87,1.0481927711,150,0.0114942529,0,1,1,0,16,15,1,0,2,Spam
1,0,4,0,2,0,1,web,0,0,0,1,1,1,0,34,1,0,0,0,0,0,0,81,8.1111111111,4,0.3333333333,73,3,1,2,9,1,6,0.2222222222,0,2,1,0,10,9,1,0,2,Spam
1,0,0,0,3,0,1,contentsharing,0,0,0,1,0,1,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,16,16,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,29.5,4.0833333333,11,0,49,0,2,0,12,1,3,0,0,1,1,0,12,15,1,0,2,Spam
0,1,0,2,3,29,2,thirdparty,0,1,0,1,0,1,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,14,14,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,53.1666666667,5.3921568627,25,0,271,0,6,0,51,1.0408163265,33,0,31,0,1,1,11,10,0,123454,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,12,16,1,0,2,Spam
1,0,0,3,3,17,1,contentsharing,1,0,0,1,0,1,1,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,14,1,0,2,Spam
0,1,0,4,3,16.5,1,mobile,1,0,0,1,1,1,0,104,4,0,0,0,0,0,0,405.5,5.359375,106,0,674,0,2,1,128,1.376344086,27,0.0078125,0,2,1,0,22,14,3,0,3,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,76.2857142857,4.6458333333,87,0,446,0,7,0,96,1.2151898734,16,0,0,0,1,1,16,14,0,175,3,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,14,14,1,0,2,Spam
0,1,0,0,3,0,3,web,1,0,1,1,0,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,35,7,0,1954,4,Spam
1,0,12,0,3,0,4,contentsharing,1,0,0,1,0,1,0,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,30,0,1,1,0,10,0,1174,0,Spam
0,1,7,0,3,0,4,contentsharing,1,0,0,1,0,1,0,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,56,0,1,1,14,14,0,3532,3,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,13,18,1,0,2,Spam
1,0,0,1,3,17,1,contentsharing,1,0,0,1,0,1,1,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,11,1,0,2,Spam
1,0,0,4,3,16.25,1,web,1,0,0,1,0,1,1,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,8,12,1,0,2,Spam
1,1,0,2,3,27.5,1.3333333333,web,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,134.8787878788,5.0844504021,567,0,3711,0,33,2,746,1.7635933806,360,0.0026809651,17,0,1,1,49,20,0,67,8,Spam
0,1,0,2,3,28.5,2,thirdparty,0,1,0,1,0,1,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,12,18,3,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,79,9,5,0,72,0,1,0,8,1,68,0,14,0,0,1,28,0,0,171185,4,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,159.5,4.7321428571,48,0,265,0,2,0,56,1.12,9,0,0,1,1,0,10,10,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,71,4.76,17,0.04,119,1,2,0,25,1.0416666667,9,0,1,0,1,1,30,17,0,725,4,Spam
1,1,0,2,3.5,11,3,web,1,0,0,1,1,1,0,106,4,0,0,0,0,0,0,173.5,6.3333333333,37,0,294,0,2,2,48,1.1162790698,14,0.0416666667,0,0,1,1,18,13,0,1237,3,Spam
0,1,0,2,3,24.5,2,thirdparty,0,1,0,1,0,1,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,15,1,0,2,Spam
0,1,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,17,14,1,0,3,Spam
1,0,0,0,2,0,1,contentsharing,0,0,0,1,1,1,0,21,3,0,0,0,0,0,0,152.5,6.3095238095,36,0.0238095238,265,1,2,1,42,1.1351351351,22,0.0238095238,0,0,1,1,31,27,0,156,5,Spam
0,1,1,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,15,17,1,0,2,Spam
1,0,0,0,2,0,1,web,0,0,0,1,1,1,0,35,1,0,0,0,0,0,0,127.6666666667,5.3278688525,57,0,325,0,3,2,61,1.1960784314,8,0.0327868852,84,0,0,1,12,0,0,0,2,Spam
1,0,0,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,20,0,1,0,2,Spam
0,1,0,0,3,0,2,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,12,1,0,2,Spam
0,1,1,3,3,13,2,thirdparty,0,1,0,1,0,1,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,14,22,0,0,Spam
0,1,7,0,3,0,4,contentsharing,1,0,0,1,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,56,0,1,1,8,7,0,128421,2,Spam
0,1,0,2,3,30.5,2,thirdparty,0,1,0,1,0,1,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,7,1,0,2,Spam
1,0,0,0,2,0,2,mobile,0,0,0,1,1,1,0,27,1,0,0,0,0,0,0,31,3.5714285714,6,0,25,0,1,1,7,1,0,0.1428571429,0,2,1,0,6,11,18,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,17,17,1,0,2,Spam
1,0,15,0,3,0,5,mobile,0,0,0,1,1,1,0,114,1,1,1,0,0,0,0,8,7.5,1,0,15,0,2,1,2,1,2,0.5,0,1,1,0,14,14,3,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,10,14,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,37.8,5.0625,26,0,161,0,5,0,32,1,8,0,0,1,1,0,14,19,3,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,17,1,0,2,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,181,0,Spam
0,1,0,2,3,14,2,thirdparty,0,1,0,1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,13,1,0,2,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,11,11,1,0,2,Spam
